year,country,life_expectancy,gdp_per_capita,population,number_of_child_deaths,income_per_person,continent
1978,Togo,55.09,664.15134,2576469,21540,1961,Africa
1978,Tonga,NA,NA,NA,NA,NA,NA
1978,Trinidad & Tobago,67.47,9449.32368,1054116,1191,14824,Americas
1978,Tunisia,64.21,1864.14439,6054911,23390,4510,Africa
1978,Turkey,62.86,5380.77604,42039935,209300,8878,Asia
1978,Turkmenistan,NA,NA,NA,NA,NA,NA
1978,Uganda,NA,NA,NA,NA,NA,NA
1978,Ukraine,NA,NA,NA,NA,NA,NA
1978,United Arab Emirates,69.79,92822.3616,852262,959,139160,Asia
1978,United Kingdom,73.11,21557.84974,56263661,10710,20559,Europe
1978,United States,73.45,28500.24046,225449657,55780,29281,Americas
1978,Uruguay,69.58,6633.19981,2875966,2907,9012,Americas
1978,Uzbekistan,NA,NA,NA,NA,NA,NA
1978,Vanuatu,NA,NA,NA,NA,NA,NA
1978,Venezuela,69.42,15486.02512,14525931,22780,19389,Americas
1978,Vietnam,NA,NA,NA,NA,NA,NA
1978,Yemen,NA,NA,NA,NA,NA,NA
1978,Zambia,58.06,1375.87752,5501445,39590,3163,Africa
1978,Zimbabwe,56.71,1062.62602,6703182,33140,2253,Africa
1979,Afghanistan,NA,NA,NA,NA,NA,NA
1979,Albania,NA,NA,NA,NA,NA,NA
1979,Algeria,61.85,3702.77745,18760761,131400,10399,Africa
1979,Andorra,NA,NA,NA,NA,NA,NA
1979,Angola,NA,NA,NA,NA,NA,NA
1979,Antigua & Barbuda,69.98,4952.92045,73528,52,7249,Americas
1979,Argentina,69.38,7849.36334,27684534,34290,13452,Americas
1979,Armenia,NA,NA,NA,NA,NA,NA
1979,Aruba,NA,NA,NA,NA,NA,NA
1979,Australia,74.28,29396.67192,14473242,2862,23681,Oceania
1979,Austria,72.35,27126.17818,7617884,1476,24827,Europe
1979,Azerbaijan,NA,NA,NA,NA,NA,NA
1979,Bahamas,67.8,25627.21381,206032,145,21812,Americas
1979,Bahrain,NA,NA,NA,NA,NA,NA
1979,Bangladesh,53.49,358.34779,79236776,684100,1112,Asia
1979,Barbados,72.29,12688.1391,251177,115,12610,Americas
1979,Belarus,NA,NA,NA,NA,NA,NA
1979,Belgium,73.06,26290.49418,9854377,1840,24690,Europe
1979,Belize,69.19,2027.46759,141305,354,3700,Americas
1979,Benin,51.06,571.07251,3618526,35400,1334,Africa
1979,Bhutan,NA,NA,NA,NA,NA,NA
1979,Bolivia,55.72,1706.07528,5469123,37430,4463,Americas
1979,Bosnia & Herzegovina,NA,NA,NA,NA,NA,NA
1979,Botswana,61.19,1753.75607,964166,3123,3935,Africa
1979,Brazil,65.54,7825.85333,118342626,384000,10199,Americas
1979,Brunei,69.54,66001.5809,187656,146,146055,Asia
1979,Bulgaria,NA,NA,NA,NA,NA,NA
1979,Burkina Faso,47.77,316.43775,6671656,74980,766,Africa
1979,Burundi,46.09,284.36119,4013310,43340,882,Africa
1979,Cambodia,NA,NA,NA,NA,NA,NA
1979,Cameroon,55.24,1390.01137,8364835,69280,2570,Africa
1979,Canada,74.96,31502.0443,24278047,4863,26763,Americas
1979,Cape Verde,NA,NA,NA,NA,NA,NA
1979,Central African Republic,49.28,586.86299,2218575,16470,1134,Africa
1979,Chad,51.29,445.98348,4420716,49470,946,Africa
1979,Chile,69.38,4928.7008,11096868,9237,7462,Americas
1979,China,64.04,326.76837,979880619,1284000,1064,Asia
1979,Colombia,68.26,3688.70154,27113512,53480,6053,Americas
1979,Comoros,NA,NA,NA,NA,NA,NA
1979,Congo - Brazzaville,52.52,1967.48494,1787129,8124,3792,Africa
1979,Congo - Kinshasa,52.46,848.8108,25661884,242600,1587,Africa
1979,Costa Rica,74.13,5061.10383,2326704,1769,8007,Americas
1979,Côte d’Ivoire,55.61,2341.66109,7934279,62760,4726,Africa
1979,Croatia,NA,NA,NA,NA,NA,NA
1979,Cuba,74.11,3222.57349,9777290,2954,12914,Americas
1979,Cyprus,73.01,12584.31728,680011,295,13646,Asia
1979,Czechia,NA,NA,NA,NA,NA,NA
1979,Denmark,74.42,36599.22937,5118707,633,27385,Europe
1979,Djibouti,NA,NA,NA,NA,NA,NA
1979,Dominica,71.17,2250.09867,74925,43,3328,Americas
1979,Dominican Republic,68.05,2488.40809,5675931,17250,4798,Americas
1979,Ecuador,67.23,3648.75353,7772653,26160,7962,Americas
1979,Egypt,58.11,1111.04456,43027816,282300,4196,Africa
1979,El Salvador,64.2,2968.95701,4501316,19650,5696,Americas
1979,Equatorial Guinea,NA,NA,NA,NA,NA,NA
1979,Eritrea,NA,NA,NA,NA,NA,NA
1979,Estonia,NA,NA,NA,NA,NA,NA
1979,Eswatini,57.22,1468.91392,585344,3257,5214,Africa
1979,Ethiopia,NA,NA,NA,NA,NA,NA
1979,Fiji,65.06,3041.52014,621538,940,6244,Oceania
1979,Finland,73.25,24424.29963,4771345,636,21107,Europe
1979,France,74.41,26599.37664,53872444,8859,23683,Europe
1979,Gabon,57.33,12130.8477,711533,3067,24666,Africa
1979,Gambia,58.36,532.57419,585157,6738,2028,Africa
1979,Georgia,68.56,3798.06157,4985563,5579,8474,Asia
1979,Germany,72.76,25755.65781,78454848,13800,27375,Europe
1979,Ghana,57.44,918.38379,10550777,73520,2130,Africa
1979,Greece,76.88,19202.05508,9521672,3809,17889,Europe
1979,Grenada,70.1,3336.86959,88568,129,4826,Americas
1979,Guatemala,59.09,2472.35412,7106145,37840,6158,Americas
1979,Guinea,NA,NA,NA,NA,NA,NA
1979,Guinea-Bissau,46.48,574.69334,792462,9442,1833,Africa
1979,Guyana,63,1965.74502,776254,1902,3762,Americas
1979,Haiti,NA,NA,NA,NA,NA,NA
1979,Honduras,63.58,1676.86399,3566665,14990,3705,Americas
1979,Hong Kong SAR China,NA,NA,NA,NA,NA,NA
1979,Hungary,NA,NA,NA,NA,NA,NA
1979,Iceland,NA,NA,NA,NA,NA,NA
1979,India,53.87,373.83225,680915804,4066000,1198,Asia
1979,Indonesia,58.69,1146.89185,144053518,608000,3156,Asia
1979,Iran,67.32,6859.86105,37252659,180300,13041,Asia
1979,Iraq,64.61,2762.0985,13257799,39800,17103,Asia
1979,Ireland,72.31,16788.76215,3391580,1108,15525,Europe
1979,Israel,73.29,17686.52745,3671282,1756,15941,Asia
1979,Italy,74.04,23688.05915,56246800,11740,22389,Europe
1979,Jamaica,71.73,3951.68312,2132690,2424,6610,Americas
1979,Japan,75.92,25343.98368,116878026,16190,19844,Asia
1979,Jordan,66.33,2608.03845,2299655,5079,6638,Asia
1979,Kazakhstan,NA,NA,NA,NA,NA,NA
1979,Kenya,61.34,883.39832,15662852,81760,2216,Africa
1979,Kiribati,58.91,2660.8662,58506,253,4244,Oceania
1979,Kuwait,NA,NA,NA,NA,NA,NA
1979,Kyrgyzstan,NA,NA,NA,NA,NA,NA
1979,Laos,NA,NA,NA,NA,NA,NA
1979,Latvia,NA,NA,NA,NA,NA,NA
1979,Lebanon,NA,NA,NA,NA,NA,NA
1979,Lesotho,58.45,590.11384,1276663,6345,1221,Africa
1979,Liberia,51.3,1574.80631,1826881,20420,2207,Africa
1979,Libya,NA,NA,NA,NA,NA,NA
1979,Lithuania,NA,NA,NA,NA,NA,NA
1979,Luxembourg,72.36,42432.56179,362789,59,36068,Europe
1979,Macao SAR China,NA,NA,NA,NA,NA,NA
1979,Madagascar,54.68,634.72334,8469672,65100,2210,Africa
1979,Malawi,48.85,417.49536,5986332,78630,941,Africa
1979,Malaysia,68.56,3165.0098,13460201,12410,7007,Asia
1979,Maldives,NA,NA,NA,NA,NA,NA
1979,Mali,44.33,476.57913,6956579,108800,1390,Africa
1979,Malta,71.29,8659.98648,330611,109,10325,Europe
1979,Marshall Islands,NA,NA,NA,NA,NA,NA
1979,Mauritania,56.83,1138.83473,1490603,10390,2885,Africa
1979,Mauritius,65.42,2561.10373,952588,964,5047,Africa
1979,Mexico,66.36,7235.33307,67709689,184300,11997,Americas
1979,Micronesia (Federated States of),NA,NA,NA,NA,NA,NA
1979,Moldova,NA,NA,NA,NA,NA,NA
1979,Mongolia,NA,NA,NA,NA,NA,NA
1979,Montenegro,NA,NA,NA,NA,NA,NA
1979,Morocco,60.32,1334.25169,19543347,101000,3184,Africa
1979,Mozambique,NA,NA,NA,NA,NA,NA
1979,Myanmar (Burma),55.04,200.36075,32613888,169500,890,Asia
1979,Namibia,NA,NA,NA,NA,NA,NA
1979,Nepal,52.09,296.44682,14566691,125000,1016,Asia
1979,Netherlands,75.59,29913.38466,14068593,1922,25175,Europe
1979,New Zealand,72.82,22238.18203,3135297,799,21248,Oceania
1979,Nicaragua,60.91,1637.10551,3157355,15640,4549,Americas
1979,Niger,43.47,544.64093,5818506,95860,1283,Africa
1979,Nigeria,54.38,1932.56837,71391290,686900,4205,Africa
1979,North Macedonia,NA,NA,NA,NA,NA,NA
1979,Norway,75.55,46568.72734,4072868,514,32436,Europe
1979,Oman,61.53,9878.48247,1091853,6387,21239,Asia
1979,Pakistan,59.99,521.44874,75567682,493900,2072,Asia
1979,Palestinian Territories,NA,NA,NA,NA,NA,NA
1979,Panama,73.39,4011.7643,1931389,2762,7830,Americas
1979,Papua New Guinea,55.32,1807.41268,3213360,13040,1850,Oceania
1979,Paraguay,71.9,2179.77837,3094482,7311,5488,Americas
1979,Peru,63.94,3609.02125,16924753,79140,7337,Americas
1979,Philippines,64.72,1649.31068,46113995,133300,4155,Asia
1979,Poland,NA,NA,NA,NA,NA,NA
1979,Portugal,71.25,11972.13153,9714160,4859,14361,Europe
1979,Puerto Rico,NA,NA,NA,NA,NA,NA
1979,Qatar,NA,NA,NA,NA,NA,NA
1979,Romania,NA,NA,NA,NA,NA,NA
1979,Russia,NA,NA,NA,NA,NA,NA
1979,Rwanda,49.09,393.67099,4968074,58810,854,Africa
1979,Samoa,NA,NA,NA,NA,NA,NA
1979,São Tomé & Príncipe,NA,NA,NA,NA,NA,NA
1979,Saudi Arabia,70.52,36676.57982,9179621,40860,80944,Asia
1979,Senegal,51.79,940.87958,5448110,53060,1933,Africa
1979,Serbia,NA,NA,NA,NA,NA,NA
1979,Seychelles,69.96,6450.74195,65153,61,11434,Africa
1979,Sierra Leone,48.09,476.6463,3286179,38640,1438,Africa
1979,Singapore,71.36,12250.64538,2372615,552,19263,Asia
1979,Slovakia,NA,NA,NA,NA,NA,NA
1979,Slovenia,NA,NA,NA,NA,NA,NA
1979,Solomon Islands,NA,NA,NA,NA,NA,NA
1979,South Africa,59.58,6201.68239,29017049,96080,10699,Africa
1979,South Korea,67.04,3823.00218,37516487,11400,5330,Asia
1979,Spain,74.94,17201.25763,37484749,12640,17592,Europe
1979,Sri Lanka,68.14,873.49805,14788607,21820,2624,Asia
1979,St. Lucia,68.59,3682.79255,116290,117,5683,Americas
1979,St. Vincent & Grenadines,68.65,2286.7708,99590,194,3419,Americas
1979,Sudan,54.76,822.359,14002303,86630,2203,Africa
1979,Suriname,65.8,8182.94498,362125,617,11796,Americas
1979,Sweden,75.61,30636.57753,8300003,815,25850,Europe
1979,Switzerland,NA,NA,NA,NA,NA,NA
1979,Tajikistan,NA,NA,NA,NA,NA,NA
1979,Tanzania,NA,NA,NA,NA,NA,NA
1979,Thailand,66.22,1362.6132,46412307,81990,3555,Asia
1979,Timor-Leste,NA,NA,NA,NA,NA,NA
1979,Togo,55.51,614.01108,2642846,21460,2026,Africa
1979,Tonga,NA,NA,NA,NA,NA,NA
1979,Trinidad & Tobago,67.74,9651.31491,1069202,1141,15270,Americas
1979,Tunisia,64.95,1938.45424,6205212,22160,4698,Africa
1979,Turkey,63.27,5228.53725,42993991,201200,8632,Asia
1979,Turkmenistan,NA,NA,NA,NA,NA,NA
1979,Uganda,NA,NA,NA,NA,NA,NA
1979,Ukraine,NA,NA,NA,NA,NA,NA
1979,United Arab Emirates,70.27,100480.43676,952040,985,154813,Asia
1979,United Kingdom,73.28,22344.36838,56262127,10120,21103,Europe
1979,United States,73.74,29082.59378,227599878,53500,29951,Americas
1979,Uruguay,69.89,6995.61218,2896023,2565,9513,Americas
1979,Uzbekistan,NA,NA,NA,NA,NA,NA
1979,Vanuatu,60.25,2400.02106,112580,306,2306,Oceania
1979,Venezuela,69.82,15180.30426,14931739,22610,19041,Americas
1979,Vietnam,NA,NA,NA,NA,NA,NA
1979,Yemen,NA,NA,NA,NA,NA,NA
1979,Zambia,58.16,1289.66047,5691749,41100,2928,Africa
1979,Zimbabwe,57.18,1062.99421,6921790,33580,2262,Africa
1980,Afghanistan,NA,NA,NA,NA,NA,NA
1980,Albania,72.25,2110.63322,2681239,5653,4385,Europe
1980,Algeria,62.13,3620.70354,19337715,122100,10273,Africa
1980,Andorra,NA,NA,NA,NA,NA,NA
1980,Angola,49.93,2333.59793,8929900,94590,4591,Africa
1980,Antigua & Barbuda,70.57,5363.42303,73442,49,7852,Americas
1980,Argentina,69.85,8052.68965,28105888,31650,13500,Americas
1980,Armenia,NA,NA,NA,NA,NA,NA
1980,Aruba,NA,NA,NA,NA,NA,NA
1980,Australia,74.58,29921.6677,14649114,2666,23857,Oceania
1980,Austria,72.51,27595.83476,7609752,1422,25407,Europe
1980,Azerbaijan,NA,NA,NA,NA,NA,NA
1980,Bahamas,68.05,26692.07256,210661,143,22748,Americas
1980,Bahrain,70.36,21184.98284,359888,359,45199,Asia
1980,Bangladesh,53.82,351.3761,81470860,688800,1089,Asia
1980,Barbados,72.64,13192.99958,252194,105,13145,Americas
1980,Belarus,NA,NA,NA,NA,NA,NA
1980,Belgium,73.22,27428.61189,9868995,1731,25777,Europe
1980,Belize,69.3,2288.80069,144155,347,4147,Americas
1980,Benin,51.53,593.61956,3717165,35760,1424,Africa
1980,Bhutan,53.29,403.65773,409172,3520,1128,Asia
1980,Bolivia,56.36,1646.41123,5589575,36960,4330,Americas
1980,Bosnia & Herzegovina,NA,NA,NA,NA,NA,NA
1980,Botswana,61.65,1891.40967,1001158,3049,4308,Africa
1980,Brazil,65.86,8340.3231,121159761,372500,10934,Americas
1980,Brunei,69.9,59391.95115,193949,179,131597,Asia
1980,Bulgaria,71.25,3223.80899,8878775,3950,10054,Europe
1980,Burkina Faso,48.21,311.89157,6822843,75110,759,Africa
1980,Burundi,46.31,279.95897,4116817,43330,914,Africa
1980,Cambodia,NA,NA,NA,NA,NA,NA
1980,Cameroon,55.6,1322.60836,8618354,69980,2742,Africa
1980,Canada,75.29,31769.78349,24537422,4534,26778,Americas
1980,Cape Verde,65.21,673.82264,286657,957,1217,Africa
1980,Central African Republic,49.63,545.51989,2279821,16730,1091,Africa
1980,Chad,51.23,410.53086,4512042,50280,890,Africa
1980,Chile,70.21,5242.33014,11266226,8409,7935,Americas
1980,China,64.22,347.88741,993877310,1189000,1078,Asia
1980,Colombia,69.01,3753.43527,27737900,51650,6218,Americas
1980,Comoros,54.49,873.14531,307829,2388,1640,Africa
1980,Congo - Brazzaville,53.05,2248.05702,1839935,8100,4152,Africa
1980,Congo - Kinshasa,52.64,844.54953,26357462,245400,1578,Africa
1980,Costa Rica,74.6,4965.54712,2389310,1715,7940,Americas
1980,Côte d’Ivoire,56.09,1994.71511,8293675,63050,4024,Africa
1980,Croatia,NA,NA,NA,NA,NA,NA
1980,Cuba,74.17,3048.24929,9835177,2611,12679,Americas
1980,Cyprus,72.84,13164.53487,685406,277,14315,Asia
1980,Czechia,NA,NA,NA,NA,NA,NA
1980,Denmark,74.38,36378.19382,5123945,589,27290,Europe
1980,Djibouti,NA,NA,NA,NA,NA,NA
1980,Dominica,73.1,2557.69893,75314,40,3772,Americas
1980,Dominican Republic,69.15,2625.03593,5809269,16780,4979,Americas
1980,Ecuador,67.75,3687.39406,7976445,25230,8081,Americas
1980,Egypt,58.82,1192.58146,44099142,276300,4508,Africa
1980,El Salvador,64.81,2574.07369,4580704,18580,5136,Americas
1980,Equatorial Guinea,48.62,645.54441,255325,2064,1294,Africa
1980,Eritrea,NA,NA,NA,NA,NA,NA
1980,Estonia,NA,NA,NA,NA,NA,NA
1980,Eswatini,57.69,1602.42667,603372,3202,5174,Africa
1980,Ethiopia,NA,NA,NA,NA,NA,NA
1980,Fiji,64.81,2928.1285,635255,919,6017,Oceania
1980,Finland,73.55,25660.58789,4788243,617,22167,Europe
1980,France,74.59,26919.19431,54070817,8434,23998,Europe
1980,Gabon,57.74,12139.81476,729159,3053,27924,Africa
1980,Gambia,58.68,547.97576,604369,6830,1772,Africa
1980,Georgia,68.95,3938.53276,5017818,5303,8814,Asia
1980,Germany,72.96,26064.38931,78300650,13490,27622,Europe
1980,Ghana,57.56,901.25375,10802028,74090,2090,Africa
1980,Greece,77.11,19143.12411,9634504,3677,18071,Europe
1980,Grenada,70.19,3302.72845,89005,116,4810,Americas
1980,Guatemala,58.9,2502.86216,7283459,37300,6253,Americas
1980,Guinea,NA,NA,NA,NA,NA,NA
1980,Guinea-Bissau,46.67,477.95309,800854,9608,1505,Africa
1980,Guyana,63.32,1989.83425,780153,1841,3814,Americas
1980,Haiti,NA,NA,NA,NA,NA,NA
1980,Honduras,64.12,1636.84734,3678286,14710,3584,Americas
1980,Hong Kong SAR China,74.53,10727.28234,4915467,1204,16005,Asia
1980,Hungary,NA,NA,NA,NA,NA,NA
1980,Iceland,NA,NA,NA,NA,NA,NA
1980,India,54.43,389.92628,696783517,4007000,1256,Asia
1980,Indonesia,59.31,1230.84012,147490365,594500,3363,Asia
1980,Iran,66.48,4789.58418,38668220,176600,10989,Asia
1980,Iraq,61.22,3345.99054,13653356,39280,17004,Asia
1980,Ireland,72.66,17107.72734,3434953,986,15861,Europe
1980,Israel,73.62,17555.37405,3744667,1638,16661,Asia
1980,Italy,74.07,24450.14431,56419278,10560,23116,Europe
1980,Jamaica,71.63,3673.59071,2163045,2387,6169,Americas
1980,Japan,76.16,25854.57502,117827355,14280,20257,Asia
1980,Jordan,66.79,3006.1359,2374422,4901,7573,Asia
1980,Kazakhstan,NA,NA,NA,NA,NA,NA
1980,Kenya,61.67,898.04425,16268990,81700,2252,Africa
1980,Kiribati,58.77,2190.43049,59339,262,2307,Oceania
1980,Kuwait,NA,NA,NA,NA,NA,NA
1980,Kyrgyzstan,NA,NA,NA,NA,NA,NA
1980,Laos,NA,NA,NA,NA,NA,NA
1980,Latvia,NA,NA,NA,NA,NA,NA
1980,Lebanon,NA,NA,NA,NA,NA,NA
1980,Lesotho,58.7,559.26106,1310118,6150,1157,Africa
1980,Liberia,51.48,1461.13118,1888314,20820,2006,Africa
1980,Libya,NA,NA,NA,NA,NA,NA
1980,Lithuania,NA,NA,NA,NA,NA,NA
1980,Luxembourg,72.6,42637.31854,364038,58,36287,Europe
1980,Macao SAR China,NA,NA,NA,NA,NA,NA
1980,Madagascar,54.87,621.71548,8716553,66970,2168,Africa
1980,Malawi,49.37,407.17166,6163080,77600,924,Africa
1980,Malaysia,68.92,3317.26306,13798125,11740,7423,Asia
1980,Maldives,NA,NA,NA,NA,NA,NA
1980,Mali,44.92,447.37473,7090126,107800,1212,Africa
1980,Malta,71.54,9173.78781,333274,102,10943,Europe
1980,Marshall Islands,NA,NA,NA,NA,NA,NA
1980,Mauritania,57.16,1143.86,1534085,10320,2948,Africa
1980,Mauritius,66.02,2264.914,966031,904,4465,Africa
1980,Mexico,66.72,7715.24412,69360871,171600,12808,Americas
1980,Micronesia (Federated States of),NA,NA,NA,NA,NA,NA
1980,Moldova,NA,NA,NA,NA,NA,NA
1980,Mongolia,NA,NA,NA,NA,NA,NA
1980,Montenegro,NA,NA,NA,NA,NA,NA
1980,Morocco,61,1349.20785,20019847,97890,3411,Africa
1980,Mozambique,50.26,190.47947,11848331,145300,421,Africa
1980,Myanmar (Burma),55.43,211.36803,33369712,167900,932,Asia
1980,Namibia,59.33,4357.69083,1012672,4010,6826,Africa
1980,Nepal,52.44,283.05233,14902163,123800,965,Asia
1980,Netherlands,75.81,30075.85265,14148415,1865,25550,Europe
1980,New Zealand,73.19,22495.56419,3146619,741,21365,Oceania
1980,Nicaragua,67.51,1663.83075,3249910,14970,4550,Americas
1980,Niger,43.88,517.33179,5988904,97500,1314,Africa
1980,Nigeria,54.65,1957.09878,73460724,690700,4263,Africa
1980,North Macedonia,NA,NA,NA,NA,NA,NA
1980,Norway,75.75,48538.24402,4086076,491,34026,Europe
1980,Oman,62.6,9907.33954,1154379,6192,21444,Asia
1980,Pakistan,60.32,556.31062,78068144,505100,2213,Asia
1980,Palestinian Territories,NA,NA,NA,NA,NA,NA
1980,Panama,73.7,4428.48318,1978578,2675,8831,Americas
1980,Papua New Guinea,55.33,1717.09262,3304473,12680,1766,Oceania
1980,Paraguay,72.16,2369.12264,3180630,7436,6131,Americas
1980,Peru,64.08,3727.84387,17359120,78350,7483,Americas
1980,Philippines,64.88,1687.2888600000001,47396968,134800,4252,Asia
1980,Poland,NA,NA,NA,NA,NA,NA
1980,Portugal,71.62,12386.89062,9804851,4355,14943,Europe
1980,Puerto Rico,74.04,15097.65274,3187671,1487,19623,Americas
1980,Qatar,NA,NA,NA,NA,NA,NA
1980,Romania,NA,NA,NA,NA,NA,NA
1980,Russia,NA,NA,NA,NA,NA,NA
1980,Rwanda,49.92,414.50666,5140716,56680,928,Africa
1980,Samoa,NA,NA,NA,NA,NA,NA
1980,São Tomé & Príncipe,NA,NA,NA,NA,NA,NA
1980,Saudi Arabia,71.06,36518.04502,9740599,40550,84322,Asia
1980,Senegal,52.35,886.21935,5592646,52230,1814,Africa
1980,Serbia,NA,NA,NA,NA,NA,NA
1980,Seychelles,70.36,6120.53884,66294,55,10961,Africa
1980,Sierra Leone,48.21,487.9631,3365441,39090,1467,Africa
1980,Singapore,71.58,13308.99118,2411700,520,20895,Asia
1980,Slovakia,NA,NA,NA,NA,NA,NA
1980,Slovenia,NA,NA,NA,NA,NA,NA
1980,Solomon Islands,NA,NA,NA,NA,NA,NA
1980,South Africa,59.86,6447.09434,29760471,91000,11121,Africa
1980,South Korea,67.49,3699.84991,38050424,10040,4741,Asia
1980,Spain,75.37,17440.58138,37796795,11060,17879,Europe
1980,Sri Lanka,68.89,909.3595,15035856,20800,2725,Asia
1980,St. Lucia,68.91,3555.03189,117987,111,5301,Americas
1980,St. Vincent & Grenadines,68.97,2321.31357,100505,174,3451,Americas
1980,Sudan,54.91,807.0409,14507468,88530,2149,Africa
1980,Suriname,66.12,7743.32725,362777,602,10765,Americas
1980,Sweden,75.86,31094.20624,8316338,782,26034,Europe
1980,Switzerland,75.63,54891.43471,6303610,735,41568,Europe
1980,Tajikistan,NA,NA,NA,NA,NA,NA
1980,Tanzania,NA,NA,NA,NA,NA,NA
1980,Thailand,66.37,1403.68093,47385323,77470,3641,Asia
1980,Timor-Leste,NA,NA,NA,NA,NA,NA
1980,Togo,55.9,683.3489,2720839,21550,1883,Africa
1980,Tonga,NA,NA,NA,NA,NA,NA
1980,Trinidad & Tobago,68.12,9406.77021,1085308,1120,16241,Americas
1980,Tunisia,65.62,2028.98009,6368167,21040,4922,Africa
1980,Turkey,64.16,4986.68681,43975921,193000,8289,Asia
1980,Turkmenistan,NA,NA,NA,NA,NA,NA
1980,Uganda,NA,NA,NA,NA,NA,NA
1980,Ukraine,NA,NA,NA,NA,NA,NA
1980,United Arab Emirates,70.84,113682.03824,1042384,977,177522,Asia
1980,United Kingdom,73.54,21865.12808,56265475,9637,20647,Europe
1980,United States,73.91,28734.39926,229763052,51780,29619,Americas
1980,Uruguay,70.21,7354.22754,2915778,2235,10034,Americas
1980,Uzbekistan,NA,NA,NA,NA,NA,NA
1980,Vanuatu,60.44,2070.29832,115632,293,1989,Oceania
1980,Venezuela,69.96,14119.38146,15343916,22220,18030,Americas
1980,Vietnam,NA,NA,NA,NA,NA,NA
1980,Yemen,NA,NA,NA,NA,NA,NA
1980,Zambia,57.78,1284.25129,5889230,42590,2932,Africa
1980,Zimbabwe,60.43,1175.13524,7164172,33720,2413,Africa
1981,Afghanistan,NA,NA,NA,NA,NA,NA
1981,Albania,72.4,2187.64281,2735329,5269,4398,Europe
1981,Algeria,63.37,3616.01631,19943664,110400,10268,Africa
1981,Andorra,NA,NA,NA,NA,NA,NA
1981,Angola,49.98,2154.99744,9244507,97440,4249,Africa
1981,Antigua & Barbuda,71.07,5596.68643,73066,46,8347,Americas
1981,Argentina,70.16,7478.13043,28543364,28880,12604,Americas
1981,Armenia,NA,NA,NA,NA,NA,NA
1981,Aruba,NA,NA,NA,NA,NA,NA
1981,Australia,74.86,30433.62175,14838494,2618,24291,Oceania
1981,Austria,72.76,27485.83215,7604513,1377,25337,Europe
1981,Azerbaijan,NA,NA,NA,NA,NA,NA
1981,Bahamas,68.29,23696.72559,215396,148,21634,Americas
1981,Bahrain,70.95,19295.58522,374120,355,42226,Asia
1981,Bangladesh,54.11,366.66631,83721268,686600,1095,Asia
1981,Barbados,72.96,12897.02318,253080,101,12815,Americas
1981,Belarus,NA,NA,NA,NA,NA,NA
1981,Belgium,73.46,27352.7296,9880592,1651,25446,Europe
1981,Belize,69.49,2264.75222,147566,344,4090,Americas
1981,Benin,52,635.11749,3820128,36200,1467,Africa
1981,Bhutan,53.87,447.53842,420380,3455,1225,Asia
1981,Bolivia,56.83,1615.67773,5711599,36470,4289,Americas
1981,Bosnia & Herzegovina,NA,NA,NA,NA,NA,NA
1981,Botswana,62.13,1988.88484,1038397,2976,4538,Africa
1981,Brazil,66.25,7789.3179,124030908,359500,10236,Americas
1981,Brunei,70.22,46156.22482,200085,113,102407,Asia
1981,Bulgaria,71.41,3370.52919,8905069,3683,10290,Europe
1981,Burkina Faso,48.61,317.60755,6985160,75800,771,Africa
1981,Burundi,46.64,306.10152,4223195,42990,974,Africa
1981,Cambodia,NA,NA,NA,NA,NA,NA
1981,Cameroon,56,1502.40773,8883016,70340,3115,Africa
1981,Canada,75.62,32477.29554,24791139,4279,27275,Americas
1981,Cape Verde,65.27,718.37873,291602,965,1299,Africa
1981,Central African Republic,49.91,521.76621,2346797,17060,1077,Africa
1981,Chad,50.94,405.9833,4610167,51100,879,Africa
1981,Chile,71.1,5499.99572,11439144,7692,8292,Americas
1981,China,64.34,361.22471,1008000152,1140000,1105,Asia
1981,Colombia,69.43,3752.06991,28375991,49150,6282,Americas
1981,Comoros,54.9,878.97446,317606,2398,1644,Africa
1981,Congo - Brazzaville,53.55,2567.76337,1894676,8051,4890,Africa
1981,Congo - Kinshasa,52.81,842.59842,27039468,249000,1579,Africa
1981,Costa Rica,74.97,4725.05861,2454129,1714,7580,Americas
1981,Côte d’Ivoire,56.36,1976.28253,8664057,63480,3986,Africa
1981,Croatia,NA,NA,NA,NA,NA,NA
1981,Cuba,74.33,3630.29894,9884213,2537,13657,Americas
1981,Cyprus,73.32,13273.64598,689173,260,14582,Asia
1981,Czechia,NA,NA,NA,NA,NA,NA
1981,Denmark,74.45,36146.13259,5125298,547,27114,Europe
1981,Djibouti,NA,NA,NA,NA,NA,NA
1981,Dominica,73.53,2864.46065,75375,38,4214,Americas
1981,Dominican Republic,69.47,2675.52056,5943591,16380,5072,Americas
1981,Ecuador,68.3,3795.97112,8183194,24300,8166,Americas
1981,Egypt,59.18,1206.7987,45216506,268200,4480,Africa
1981,El Salvador,58.66,2268.0917,4655364,17440,4760,Americas
1981,Equatorial Guinea,48.98,645.52713,270063,2196,1247,Africa
1981,Eritrea,NA,NA,NA,NA,NA,NA
1981,Estonia,NA,NA,NA,NA,NA,NA
1981,Eswatini,58.18,1784.10486,621276,3133,5368,Africa
1981,Ethiopia,44.79,227.78344,36120288,401400,716,Africa
1981,Fiji,64.7,3038.3866,650955,899,6250,Oceania
1981,Finland,73.9,25882.20721,4809813,582,22487,Europe
1981,France,74.79,27089.36618,54298045,8216,24223,Europe
1981,Gabon,58.09,12443.88461,747587,3039,27819,Africa
